"Feature matrix below based on Winter 25 Release Notes as of December 27, 2024",Spring 25 Release Notes (PDF),,,Spring 25 Release Notes (HTML),,,,,,,,
,,,,,,,,,,,,
Manage Sessions Associated with JSON Web Token (JWT)-Based Access Tokens,,,"Security, Identity, and Privacy",Identity and Access Management,,,TRUE,,,"JSON Web Token (JWT)-based access tokens are now backed by sessions, making them easier to manage. View sessions that are associated with JWT-based access tokens on the Session Management page in Setup, and end suspicious sessions if necessary. Manage session security on the Session Settings page in Setup.",,
Additional Session Is Established When a User Logs In to the UI,,,"Security, Identity, and Privacy",Identity and Access Management,,,TRUE,,,"When a user logs in to your Salesforce org and accesses Lightning Experience, Salesforce now establishes an additional session. Previously, Salesforce established multiple sessions, including sessions of these types: Aura, Content, TempAuraExchange, TempContentExchange, TempUiFrontdoor, and UI, all with Application as the login type. With this change, this list now includes a session where the session type is API and the login type is Unknown.",,
GET Requests with Access Tokens in the URL Query String Are Blocked for the Single Access Endpoint,,,"Security, Identity, and Privacy",Identity and Access Management,,,TRUE,,,"To improve security, we now block GET requests to the services/oauth2/singleaccess endpoint if the request contains an access token as a URL query string parameter. To avoid service interruptions, update your integrations to use a more secure request format.",,
Enjoy Usability Improvements for Token Exchange Setup,,,"Security, Identity, and Privacy",Identity and Access Management,,,TRUE,,,"We made some minor improvements to the Token Exchange Handlers page in Setup. We updated the text of the confirmation modal that displays when you remove an app from a token exchange handler. The new modal text clarifies that you can still re-enable an app anytime after you disable it. To help you resolve enablement issues faster, we also updated the text for the failure toast that appears when you try to enable an app that already has a default handler.",,
Integrate Single Sign-On Service Providers with the External Client Apps Framework,,,"Security, Identity, and Privacy",Identity and Access Management,,,,TRUE,,"Use the external client apps framework, a new generation of the connected apps framework, to configure Salesforce as a SAML single sign-on (SSO) identity provider. Compared to the connected apps framework, the external client apps framework has a cleaner metadata structure and is more secure. Use it to configure an SSO flow where users log in to a third-party service provider with their Salesforce credentials.",,
Triple DES Encryption Is No Longer Supported for SAML Single Sign-On,,,"Security, Identity, and Privacy",Identity and Access Management,,,TRUE,,,"To keep your SAML single sign-on (SSO) configurations secure, we no longer support encryption of SAML responses using the Triple DES encryption algorithm. This change applies to all SSO configurations that use the Triple DES algorithm, whether you use Salesforce as an identity provider or as a service provider. With Spring ’25, you can’t create configurations that use this algorithm. This change doesn’t break configurations that existed before Spring ’25, but we strongly recommend that you stop using the Triple DES algorithm to avoid future interruptions. To improve security, use the AES 128 or AES 256 encryption algorithms instead.",,
Verify SAML Integrations (Release Update),,,"Security, Identity, and Privacy",Identity and Access Management,,,TRUE,,,"Salesforce is upgrading its SAML framework as part of regular ongoing maintenance. This maintenance update improves Salesforce’s security posture, and as a result, improves your security posture. This update can impact integrations that use SAML, including single sign-on (SSO) and single logout. This update is visible starting in Winter ’25 and is enforced in Summer ’25. To avoid potential service interruptions, test your SAML integrations as soon as Summer ’25 sandboxes become available.",,
Migrate to a Multiple-Configuration SAML Framework (Release Update),,,"Security, Identity, and Privacy",Identity and Access Management,,,TRUE,,,"If you see this release update, your Salesforce instance is using our original single-configuration SAML framework, which supports single sign-on (SSO) with only one external identity provider. With this release update, we’re removing support for the single-configuration SAML framework and supporting only the multiple-configuration SAML framework. To preserve your existing configuration, follow the steps to apply this update. If you don’t, your SSO configuration stops working when this update is enforced for production instances in Spring ’26.",,
Enable Embedded Login,,,"Security, Identity, and Privacy",Identity and Access Management,,,,TRUE,,"Although Salesforce doesn’t recommend it, if you must use Embedded Login with your new Experience Cloud Site, you can contact Salesforce support to enable it. In Spring ’25, Salesforce removed Embedded Login settings by default to encourage users to move to OAuth 2.0 Web Server Flow or OAuth 2.0 User-Agent Flow.",,
Simplify OAuth Configurations with External Auth Identity Providers,,,"Security, Identity, and Privacy",Named Credentials,,,,TRUE,,"To streamline OAuth configurations for outbound callouts to external systems, create an external auth identity provider and link it to an external credential. Easily connect with external systems that require the Proof Key for Code Exchange (PKCE) extension to obtain an OAuth token. Define custom request parameters, such as key-value pairs, to interact with the identity provider’s token endpoint without writing custom Apex code. Add an external auth identity provider component to second-generation managed packages (managed 2GP) and unlocked packages for distribution across many orgs or across development, test, and production environments.",,
Refresh Access Tokens for Named Credentials with More HTTP Status Codes,,,"Security, Identity, and Privacy",Named Credentials,,,,TRUE,,"When you configure named credentials, you can account for more external systems that leverage nonstandard HTTP status codes for token refresh. In addition to the standard 401 and other 4xx responses, Salesforce can refresh tokens when the external system returns 6xx HTTP status codes or greater.",,
Process the User Object with Privacy Policies,,,"Security, Identity, and Privacy",Privacy Center,,,TRUE,,,"Use Data Management or Right to Be Forgotten (RTBF) policies to anonymize or mask inactive users. When you anonymize a user, all standard fields are obfuscated, and the typical notifications for username changes aren’t triggered. When you mask a user, you can specify how individual standard fields are processed. You can now also retain user records in your Privacy Center retention store. You can’t use privacy policies to process active users or delete user records.",,
Bypass Triggers and Validation Rules While Processing Records,,,"Security, Identity, and Privacy",Privacy Center,,,TRUE,,,"If a record has value restrictions or is used to trigger a flow, errors can occur during policy execution. To reduce job errors and avoid further record changes caused by record-triggered flows, use this bypass configuration. Add a custom permission to the trigger or validation rule that you want to bypass, and then assign the permission to your privacy policies via a session-based permission set.",,
Query Low-Latency Event Data with Event Log Objects (Generally Available),,,"Security, Identity, and Privacy",Salesforce Shield,Event Monitoring,,,TRUE,,"Store your event data for the past 30 days and query any 15-day window within that stored data via the API by using the event log object framework, now generally available, that captures event data in standard objects.",,
Correlate Logs with a Custom Request Identifier,,,"Security, Identity, and Privacy",Salesforce Shield,Event Monitoring,,,TRUE,,Quickly debug and troubleshoot performance issues by using the customizable Request Identifier field to correlate logs. This field is now available in all Event Monitoring logs.,,
Access All Event Monitoring Data with One Permission Set,,,"Security, Identity, and Privacy",Salesforce Shield,Event Monitoring,,,TRUE,,"Simplify manual permission set assignments with the new Event Monitoring User permission. You can access all your Event Monitoring data, including Event Log Files, Objects, Real-Time Events, and Threat Detection.",,
Monitor Content Security Policy (CSP) Violations,,,"Security, Identity, and Privacy",Salesforce Shield,Event Monitoring,,TRUE,,,"Identify and address content security policy violations that originate from Lightning pages with the CSP Violation event type. CSP directives control the types of resources that Lightning components, third-party APIs, and WebSocket connections can load from a trusted URL.",,
Dig into Details About Blocked Redirections,,,"Security, Identity, and Privacy",Salesforce Shield,Event Monitoring,,TRUE,,,"Reduce end-user frustration by cleaning up blocked redirections. To get information on blocked redirections to untrusted and malformed URLs, use the Blocked Redirect event type. This event type captures the page where the blocked redirection occurred and whether the target URL is malformed.",,
Delivered Idea: Unlock Full Database Encryption in Hyperforce (Generally Available),,,"Security, Identity, and Privacy",Salesforce Shield,Shield Platform Encryption,,,TRUE,,"Say goodbye to filtering and sorting challenges and hello to easy, comprehensive encryption for more of your data in Hyperforce. Database Encryption’s transparent encryption covers all fields, custom metadata, and Apex stored in the transactional database. Database Encryption extends the options available under Shield Platform Encryption for those customers looking for single-click encryption for field data without the functionality tradeoffs and implementation time that can come with field-level encryption. We delivered this feature thanks to your ideas on IdeaExchange.",,
Bring Your Own Data Encryption Keys for Search Indexes,,,"Security, Identity, and Privacy",Salesforce Shield,Shield Platform Encryption,,,TRUE,,"If you're using Salesforce root keys and data encryption keys (DEKs) to encrypt search indexes, you can now upload a DEK that you generate outside of Salesforce. With Bring Your Own Key (BYOK) support for DEKs, you control more of the lifecycle for keys that encrypt search indexes.",,
Encrypt Data Cloud Search Indexes,,,"Security, Identity, and Privacy",Salesforce Shield,Shield Platform Encryption,,,TRUE,,Platform Encryption for Data Cloud now encrypts search indexes in Data Cloud. This improvement expands the pool of data secured by your customer-managed keys.,,
Used Named Principal Authentication with Cache-Only Keys,,,"Security, Identity, and Privacy",Salesforce Shield,Shield Platform Encryption,,,TRUE,,Shield Platform Encryption Cache-Only Keys now supports the use of named principals to authenticate into your external key service. Some key management services require named principal authentication. Salesforce supports both the new named principal-based credentials and the legacy credentials that don’t use named principals.,,
Apply Database Encryption to Sandboxes (Beta),,,"Security, Identity, and Privacy",Salesforce Shield,Shield Platform Encryption,,,TRUE,,"Sandboxes often contain the same sensitive data as your production environments. You can now encrypt all fields and custom metadata in sandboxes at the tenant level with Database Encryption. Database Encryption offers fully transparent encryption for sensitive data without affecting the business functionality, which means it doesn’t get in the way of testing or other development tasks.",,
Monitor Certificates Across Your Salesforce Landscape,,,"Security, Identity, and Privacy",Security Center,,,TRUE,,,"Keep tabs on key certificate information, such as expiration dates, certificate type, creation date, and active status, without going into Setup.",,
Track your Transactional Database Encryption status with the Existing Encryption Policies metric,,,"Security, Identity, and Privacy",Security Center,,,TRUE,,,Monitor transactional database tenant secrets without diving into the Key Management pages for each of your orgs.,,
Discover More Ways to Optimize Security Center,,,"Security, Identity, and Privacy",Security Center,,,TRUE,,,New prompts on the Security Landscape page make it easy to set up Alerts and connect tenants—helping you unlock the full potential of Security Center.,,
Streamline Navigation with New Icons,,,"Security, Identity, and Privacy",Security Center,,,TRUE,,,Easily work your way through the Security Center dashboard with a new and improved navigation menu with updated icons.,,
Manage Privacy and Security Policies in Policy Center,,,"Security, Identity, and Privacy",Policy Center,,,TRUE,,,"Streamline your policy management and creation across different privacy and security apps with Policy Center. See, edit, and create policies in one place from tools like Data Mask and Privacy Center.",,
Update Your Trusted URLs for the Latest CSP Directives (Release Update),,,"Security, Identity, and Privacy",Other Changes,,,,TRUE,,"To help protect your org from cross-site scripting (XSS) and other code-injection attacks, Salesforce updated the delivered content security policy (CSP) directives for Lightning pages. This change can prevent externally hosted fonts and images from loading. It can also prevent external websites from loading within an iframe on your Lightning pages. To adopt these required directives, review the impact and update your trusted URLs. This release update is available starting in Spring ’25 and is enforced in Summer ’25.",,
Diagnose Failed Redirections Faster,,,"Security, Identity, and Privacy",Other Changes,,,TRUE,,,"To help you address redirections on the Trusted URL and Browser Policy Violation list, that list now differentiates between redirections to a malformed URL and redirections that are blocked. Malformed URLs contain typos or mistakes that make them invalid. The violation type for blocked redirections to an untrusted URL was relabeled to Blocked Redirection for clarity. Previously, both types of failed redirections were labeled External Redirection. Also, to clarify when redirections are blocked and logged in the violations list, Salesforce Help was updated.",,
Locate the Source of Content Security Policy (CSP) Violations and Blocked Redirections,,,"Security, Identity, and Privacy",Other Changes,,,TRUE,,,"Learn more about each entry on the Trusted URL and Browser Policy Violations in Setup, including where each violation originated, with the Blocked Redirect and CSP Violation event types.",,
Secure Cross-Cloud Integrations Across Asia with Private Connect,,,"Security, Identity, and Privacy",Other Changes,,,,TRUE,,"As part of expanding the AWS partnership with Salesforce, Private Connect support for AWS integrations is available in new regions in Asia.
",,
Monitor Real-time Conversations Between Agentforce Service Agents and Customers (Release Update),,,Service,Agentforce for Service Cloud,Agentforce Service Agent,,,TRUE,,"To improve the quality of service, supervisors can now monitor live messaging sessions between this type of AI agent and your customers. Specifically, they can monitor enhanced Messaging and Messaging for In-App and Web sessions from within Omni Supervisor. To notify supervisors which conversations need human support, add the Raise Flag action to the AI agent. Supervisors can lower the flag and transfer conversations to human representatives.",,
Flag Supervisors to Help with Agentforce Service Agent Conversations,,,Service,Agentforce for Service Cloud,Agentforce Service Agent,,,TRUE,,"While hundreds of Service Agent conversations can happen simultaneously, help supervisors focus on the ones that need their assistance. Use the Raise Flag action to alert a supervisor if a conversation between the AI agent and a customer needs their attention. For example, alert the supervisor if a customer is upset or requests a refund.",,
Agentforce Service Agent is Now ASA Messaging in Digital Wallet,,,Service,Agentforce for Service Cloud,Agentforce Service Agent,,,TRUE,,"Agentforce Service Agent - Inbound is now called ASA Messaging in Digital Wallet, the account management tool for consumption-based products. On Digital Wallet’s homepage, the Conversations consumption card now also summarizes the combined usage of ASA Messaging, along with usage data on Agentforce Sales Coach and Agentforce SDR. Additionally, Digital Wallet’s Consumption Insights page offers a breakdown of your combined Agentforce usage by time period to help you detect trends over time.",,
Enhance User Search Experience by Using Context-Driven Conversations with Agentforce Service Agent,,,Service,Agentforce for Service Cloud,Agentforce Service Agent,TRUE,,,,Empower your users with faster resolution to their queries by passing the real-time search context from site visitors to Agentforce Service Agent. Agentforce Service Agent suggests solutions to user queries by accessing the knowledge base.,,
Chat with Agentforce Service Agent in Japanese (Beta),,,Service,Agentforce for Service Cloud,Agentforce Service Agent,,TRUE,,,"In addition to English, French, German, Italian, Portuguese, and Spanish in certain locales, Agentforce Service Agent now supports Japanese.",,
Get Case Resolution Assistance at the Click of a Button (Generally Available),,,Service,Agentforce for Service Cloud,Agentforce Service Planner,,,TRUE,,"Agentforce Service Planner reduces the need for service reps to spend time digging through your company's policies and standards, case history, or Knowledge Articles to determine how to resolve a case. As an AI assistant in the form of an Lightning web component in the Case record page, Service Planner uses generative AI to summarize a case and create a list of suggested steps for case resolution. Because Service Planner is grounded in your Case data and Agentforce topics, actions, and instructions, the suggested steps are trusted and tailored to your company’s specific policies and standards.",,
Gain Insights from Customer Conversations in More Languages,,,Service,Einstein for Service,Einstein Conversation Mining,,TRUE,,,"Einstein Conversation Mining now supports French, German, Italian, and Spanish for all channels. Previously, Einstein Conversation Mining supported English only.",,
Mine Insights from Voice Conversations,,,Service,Einstein for Service,Einstein Conversation Mining,,TRUE,,,"Create conversation mining reports with our newly supported channel, Voice. Identify frequent cases and inquiries, and pinpoint areas suitable for automation to streamline future cases.",,
Customize Service Replies for Email in Prompt Builder,,,Service,Einstein for Service,Einstein Reply Recommendations,,TRUE,,,"Customize support emails with the Einstein Service Replies for Email prompt template in Prompt Builder. Make your emails informative and case-specific when you ground on relevant knowledge articles and case details. With the Get Grounding Data for Service Replies for Email action, your responses pull from the most relevant articles.",,
Enjoy Rich Text and Additional Supported Languages in Conversation Catch-Up,,,Service,Einstein for Service,Einstein Work Summaries,,,TRUE,,"Conversation Catch-Up now supports Dutch, Mexican Spanish, Portuguese, Portuguese Brazilian, and Swedish. Previously, only French, German, Italian, Japanese, and Spanish were supported. In Messaging for In-App and Web and Enhanced Messaging Channels, Conversation Catch-Up now includes rich content messages. Summaries can include choices and choiceResponse messages. Previously, only static content messages were included.",,
"Simplify Information Access, Service Requests, and Networking with Alumni Portal",,,Service,Employee Service,,,TRUE,,,"Your alumni can use Alumni Portal to read knowledge articles for solutions to common problems, quickly navigate to important and frequently used resources and pages, submit service requests through Service Catalog, and network with other alumni. For further support, alumni can create cases or contact human resource (HR) personnel through the email, voice, and messaging channels. Alumni can also manage their own profile information. You can customize the Alumni Portal template based on the organization's needs.",,
Experience Improved Clarity with the Renamed Employee Hub and HR Service Workspace Features,,,Service,Employee Service,,,TRUE,,,"Employee Portal is the new name for Employee Hub, and HR Service Console is the new name for the HR Service Workspace feature. This change doesn't alter the functionality of the features, but the new names align better with the purpose of the features.",,
Equip Service Representatives with Historical Context by Rapidly Deploying a Preconfigured Timeline,,,Service,Employee Service,,,TRUE,,,"Include a preconfigured Timeline component on the Employees page in Employee Portal, allowing quicker implementation. With Timeline, service representatives can provide personalized service to employees by viewing events in a chronological order and gaining better insights.",,
Efficiently Create Employee Records by Using CSV File Import,,,Service,Employee Service,,,TRUE,,,"You now have another option to create employee records in Employee Service. With the advanced CSV data import feature, import employee data as a CSV file to the Employee2 and Person Account objects.",,
Showcase Actions and Simplify Navigation with Navigation Tiles,,,Service,Employee Service,,,TRUE,,,Give your users a visually engaging navigation experience in Employee Portal and Alumni Portal by configuring the Navigation Tiles component. The component presents the actions available to the users.,,
Ascertain that Important Information Reaches Employees with CMS Collection,,,Service,Employee Service,,,TRUE,,,Improve employee engagement by highlighting important content through the CMS Collection carousel component. The space-saving component maximizes the use of the Employee Portal and Alumni Portal’s banner area by cycling through multiple collection items. Your employees can click an item to learn more about it.,,
Streamline Employee Life Events with Employee Enablement Program,,,Service,Employee Service,,,TRUE,,,"Provide a structured, personalized, and compelling enablement experience to your employees throughout their tenure with your company. Your enablement admins can create programs for employee life events, such as onboarding and promotion. Employees can complete their assigned or self-enrolled enablement programs in Employee Portal.",,
Conveniently Comment on Cases By Using the Case Management Bot,,,Service,Employee Service,,,TRUE,,,"Your employees and alumni can now view case comments and add new comments through the Case Management bot, without navigating to a case in Employee Portal or Alumni Portal.",,
Improve Accountability with Enhanced Approval Capabilities,,,Service,Employee Service,,,TRUE,,,"The Work Guide component is now in the Approvals tab of the case details page for a better user experience. Your managers and employees can track the status of the approval requests on the Trace Approvals tab. Your employees can now also recall a request in Employee Portal if the request is no longer needed or requires modification. Together, these enhancements improve accountability by improving efficiency, flexibility, and transparency.",,
Improve Employee Service by Managing Feedback with Feedback Management,,,Service,Employee Service,,,TRUE,,,Configure Feedback Management to automatically send a survey to employees when their case reaches the Closed status. The survey responses help your service representatives gain actionable insights to improve the employee service experience.,,
Manage Workday Employee Data by Using Prebuilt MuleSoft Integrations,,,Service,Employee Service,,,,TRUE,,"Seamlessly import the locations, associated companies, and manager details of employees from Workday to Salesforce by enabling the Workday Org, Location & Manager Sync integration app. Effortlessly sync the status of employees in Salesforce based on their Workday status by using the Workday Employee Offboarding integration app.",,
Changed Object in Employee Service,,,Service,Employee Service,,,TRUE,,,Use the changed object for creating employee enablement programs.,,
Add More Service Data to Data Cloud for Greater Insights,,,Service,Service Data Kit,,,,TRUE,,"Bring more of your service data into Service Cloud with Service Data Kit version 6.0. This update adds enhancements to the Digital Engagement and Field Service data bundles, and a new Service Plan data bundle with calculated insights. These improvements support Service Intelligence, Field Service Intellignece, and Service Insights, which offer key contact center metrics. You can also use the kit to import service data into Data Cloud and build custom applications.
",,
Reduce Costs and Improve Operations with Service Insights,,,Service,Service Insights,,TRUE,,,,"Make better service decisions with insights from your service trends, agent behaviors, and customer satisfaction scores across your service channels. Get a comprehensive view of your service team’s caseload in the Case dashboards. Perform a deep dive into your customer satisfaction with CSAT dashboards. Quickly understand how Agentforce Service Agents help customers using the Agentforce dashboards.",,
Enjoy Improved Flexibility When Refining Automated Emails,,,Service,Channels,Email,,TRUE,,,"Service reps using Draft with Einstein can now elevate their emails by writing their own free-form instructions to draft an email, modifying generated emails for length and tone, and inserting generated content into email templates.",,
Omni-Channel Flow for Email-to-Case Is Now Invoked Synchronously,,,Service,Channels,Email,,TRUE,,,"Previously, the Omni-Channel flow began asynchronously. Now the flow is invoked right after Email-to-Case records (Case, EmailMessage, Task, and ContentDocument) are committed, so the process is more precise and accurate.",,
D..isable Ref ID and Transition to New Email Threading Behavior (Release Update),,,Service,Channels,Email,,,TRUE,,"This update turns off Ref ID threading and transitions to Lightning threading in Email-to-Case. With the new Email-to-Case threading behavior, incoming emails aren’t matched using Ref IDs. Instead, they’re matched using a secure token in the email subject or body. If no match is found, Email-to-Case checks metadata from the email headers. This update was first available in Winter ‘21 and has no scheduled enforcement date.",,
Transition to the Lightning Editor for Email Composers in Email-to-Case (Generally Available) (Release Update),,,Service,Channels,Email,,,TRUE,,"When enabled, this release update replaces the email editor in the docked and case feed email composers. This update was generally available in Lightning Experience in Spring ‘24 and has no scheduled enforcement date.",,
Customize the Style of Text Message Bubbles in Messaging for In-App and Web,,,Service,Channels,Messaging,,TRUE,,,"Match your brand’s unique look in the style of your text message bubbles by using custom Lightning web components (LWC). This customization applies only to the message bubble. It won’t help you customize the avatar or any items around the bubble, such as read/delivery receipts, timestamps, or the resend function.",,
Warn End Users Before Automatically Inactivating Their Messaging Session,,,Service,Channels,Messaging,,,TRUE,,"While automatic inactivation helps service reps maintain their SLAs, such as time to resolution, when an end user has gone silent, it can come as a surprise to the end user. Build trust with end users who’ve gone silent by warning them that the conversation is automatically inactivated if they don’t respond within a specified time.",,
Messaging on the Mobile App to Include Attachments,,,Service,Channels,Messaging,,TRUE,,,"To achieve parity with the desktop experience, the actions toolbar in the enhanced conversation component for the mobile app now lets service reps send attachments. Previously, reps messaging from the Salesforce mobile app could only send messages; transfer messages to other reps, bots, or queues; send messaging components; and send voice notes.",,
Blur Potentially Harmful Content Sent to Service Reps in Attachments,,,Service,Channels,Messaging,,,TRUE,,Protect your support team from seeing harmful content in all file preview thumbnails for files sent by an end user. Select the Blur File Preview checkbox when customizing the Enhanced Conversation Component.,,
Help Customers Contact You During a Service Downtime in Messaging for In-App and Web,,,Service,Channels,Messaging,,,TRUE,,"Customize a fallback customer support experience in the event of a messaging service downtime. Create a fallback message that appears in the chat window, so you can encourage customers to reach out via your other support channels. Promote positive CSAT and NPS scores by helping your customers even when messaging may be down.",,
More Customers Can End a Messaging Session in Messaging for In-App and Web,,,Service,Channels,Messaging,,TRUE,,,"In Messaging for In-App and Web, verified customers can now click End Chat to end a messaging session. Unverified customers in Messaging for In-App can also do this for the first time. This change achieves parity between the verified and unverified end user experiences in Messaging for Web. This change introduces the End Chat experience to end users in Messaging for In-App.",,
Notify End Users When a Salesforce Org Migration Happens in Messaging for In-App and Web,,,Service,Channels,Messaging,,,TRUE,,"Customize the error message for an org migration. During a migration, Messaging for In-App and Web doesn’t work, and a generic error message is shown to the end user. You can now customize your org migration error message to include backup support channels, such as phone or email.",,
Expand the Scope of Messaging for In-App and Web Engagement with Supported File Types,,,Service,Channels,Messaging,,TRUE,,,"Service reps and end users in Messaging for In-App and Web can now send .xml, .xls, .xlsx, .csv, .docx, .doc, and .txt files. Previously, reps and end users could send only .pdf, .png, .jpeg, .jpg, .bmp, .tiff, and .gif files.",,
"Start a Messaging Session from a Contact, Account, or Lead Record",,,Service,Channels,Messaging,,TRUE,,,"Service reps can initiate outbound messaging sessions from a contact, account, or lead record page. These options are available in the Salesforce mobile app and the desktop site. Expanding the location of the business-initiated outbound messaging action to more record pages and to both messaging experiences gives service reps more flexibility in customer outreach. Previously, reps could initiate outbound messaging sessions only on the desktop site from the Global Actions icon or from the Send Message button on a Messaging User record page.",,
Conversation Catch-up for Messaging to Include Rich Text and Additional Supported Languages,,,Service,Channels,Messaging,,TRUE,,,"Conversation Catch-Up in Enhanced Messaging and Messaging for In-App and Web now includes rich content messages in its summaries. Rich content includes choices and choiceResponse messages. Previously only static content messages were included. Conversation Catch-Up in Enhanced Messaging and Messaging for In-App and Web now supports Dutch, Mexican Spanish, Portuguese, Portuguese Brazilian, and Swedish. Previously, only French, German, Italian, Japanese, and Spanish were supported.",,
Collect Date Information from End Users in Secure Forms,,,Service,Channels,Messaging,,,TRUE,,"Secure forms now support both Date and DateTime fields. Previously, secure forms offered both field types as options, but the results would display as a DateTime field. This change only applies to new Date and DateTime fields. Any pre-existing Date and DateTime fields on secure forms aren't automatically updated.",,
The Enhanced Messaging Component Gets a Style Update,,,Service,Channels,Messaging,,,TRUE,,"To align with Salesforce UI design standards, the enhanced messaging component has a few style changes. Agent actions like the End Chat, agent tools, and Send Message actions all have a circular design. Previously, they were in square or rectangular boxes.",,
Empower Reps to Resolve Cases Faster with Einstein Article Recommendations for Messaging (Pilot),,,Service,Channels,Messaging,,,,TRUE,Reduce handle time and improve customer satisfaction by providing service representatives with relevant articles in real time during calls.,,
Customize the Size of Your Customer-Facing Chat Window,,,Service,Channels,Messaging,,TRUE,,,Customize the size of your customer-facing chat window so it fits perfectly on your webpage. The default width is 320 pixels and the default height is 498 pixels.,,
Use a Custom Font on Your Messaging Window,,,Service,Channels,Messaging,,TRUE,,,You can use your own custom font on your messaging deployments to match the look and feel of your brand.,,
Insert Messaging Components in Service Rep Text Boxes and Send Messages on Their Behalf Using Lightning Console Methods,,,Service,Channels,Messaging,,TRUE,,,Add a messaging component or text to your service rep’s text box by using the new Set Messaging Component Lightning Console method. Send a new message with a specified messaging component on behalf of the service rep by using the new Send Messaging Component method.,,
Improvements to Existing Lightning Console APIs,,,Service,Channels,Messaging,,TRUE,,,"You can now import Lightning console API methods, which allow your background and non-rendered custom components to use the APIs.",,
Remove All Messaging Components from a Web Page by Using an API,,,Service,Channels,Messaging,,TRUE,,,Use the Remove All Components API method to remove all Messaging for Web components from a page on your website. Call the Clear Session API first to completely clean up both authenticated and unauthenticated conversations.,,
Ingest Third-Party Bot Conversation History into the Service Console by Using an API,,,Service,Channels,Messaging,,TRUE,,,"The Conversation History API is useful when you have third-party bots helping customers with their queries before escalating the conversation to a service rep. For sessions that get escalated, service reps can see the conversation history and resolve queries faster. For sessions that are resolved by the bot and aren’t escalated, this information can be used for data collection and usage metrics purposes. You can use the same API to ingest attachment history by uploading the attachment to Salesforce Files and generating a shareable link.",,
Mass Delete User Information to Comply with General Data Protection Regulation (GDPR) Guidelines by Using an API,,,Service,Channels,Messaging,,,TRUE,,"Use the Conversation Service API to delete user information which includes Messaging End User, Messaging Session, Conversation, Conversation Entry, Conversation Participant, Participant Device, Intelligence Signals, Intelligence Signal Targets, Related Records, Participant, Context Param Maps, and VoiceCall.",,
Optimize Business Processes Based on the Sentiment and Intent of Real-Time Messages (Pilot),,,Service,Channels,Messaging,,,,TRUE,Trigger background processes or recommend the Next Best Action more accurately and intelligently by using generative AI to classify the sentiment and intent of conversations.,,
Get Added Support for Reply Messages in LINE,,,Service,Channels,Messaging,,TRUE,,,"Immediate replies to end users now count as reply messages rather than push messages. If a representative or AI agent replies to a message or action from an end user in under a minute, the message is free and doesn’t count toward the push message quota. Auto-replies, interactions between end users and AI agents, and other brief conversations are typically free or close to it.",,
Save Time with Automated Outbound Messages for LINE,,,Service,Channels,Messaging,,,TRUE,,"Now agents don’t need to send notification messaging components manually when using LINE. With automated outbound messaging, it’s easy to keep users updated with messages triggered by flows.",,
Streamline User Interactions with Auto-Populated Language Data,,,Service,Channels,Messaging,,,TRUE,,"To ensure that users receive messages in their own language, let Salesforce auto-populate a new Language field on all Messaging User records associated with a channel. Salesforce stores the end user’s language to use in a variety of interactions and automations, and you can reference it in your own custom automation. The availability and source of the locale data varies by channel. For example, Apple provides this information each time an end user sends a message.",,
Use Rich Link Format in Enhanced LINE Links,,,Service,Channels,Messaging,,,TRUE,,"Let service reps send links with custom images and text in LINE channels. LINE channels now support the Rich Link format for enhanced link messaging components. Previously, LINE only supported the default plain text format for enhanced links.",,
Bring Your Own Channel,,,Service,Channels,Messaging,,,,,Improve messaging experiences with new features in Bring Your Own Channel and Bring Your Own Channel for CCaaS. You can now enable typing indicators and read and delivery receipts for end users. CCaaS providers can dynamically enable or disable call transfers via API. Link previews provide quick context for shared URLs.,,
Route Work Items Through a Single System with Unified Routing for Voice (Pilot),,,Service,Channels,Voice,,,,TRUE,"Route voice calls alongside other channel types in Salesforce by using Omni-Channel Unified Routing. Unified Routing allows Salesforce to serve as the single system for routing voice calls. Routing takes place in Salesforce instead of in the telephony system. Previously, Omni-Channel provided end-to-end routing support to other channel types only. Turn on Unified Routing to support skill-based routing and direct-to-rep routing for voice calls in an Amazon Connect contact center. Additionally, reps now have more than 20 seconds to accept a call.",,
Use Omni-Channel Routing with Automatic Queue and User Sync During Disaster Recovery,,,Service,Channels,Voice,TRUE,,,,"During disaster recovery, queue and agent capacity resources sync automatically to support Omni-Channel routing in the secondary contact center instance. Omni-Channel routing makes sure that the calls are routed to the same agent or team respecting agent capacity, even if you switch between primary and secondary contact center instances due to an outage. This change ensures business continuity and resiliency of contact center operations in case of an outage in the AWS regions.",,
Manage Call Actions from Your Headset,,,Service,Channels,Voice,,,TRUE,,"Control call actions such as accept, mute, hold, and unmute from your headset to manage calls without interrupting your workflow or navigating away from important information in the browser tab. This change enhances rep efficiency, reduces distractions, and ensures smooth interactions with the customer. This feature results in faster response times and improved multitasking abilities for the rep which increases rep productivity.",,
Empower Reps to Resolve Cases Faster with Einstein Article Recommendations (Pilot),,,Service,Channels,Voice,,,,TRUE,"Reduce handle time and improve customer satisfaction by providing service representatives with relevant articles in real time during conversations. During real-time conversations, Einstein recommends relevant articles directly to service representatives in the Voice Call or Messaging Session record page. By default, recommendations are given whenever relevant throughout each conversation. To provide article recommendations only when service representatives are ready to leverage them, go to the Einstein Article Recommendations setup page and select the option to provide article recommendations only on-demand.",,
